z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.007535644531250002,-0.316441634922895,45.29735627429974,2321.4045288799093,0.1413132028367209,0.0022077370033205916,0.00016755519484428944,0.00023526337876341618,0.0017275826311458342,0.002377995826289766,0.09906310939037326,4.775535952323095e-07,4.588521930993468e-08,1.9092080276203664e-06,1.0978113022486275e-06,5.470410040247405e-06,4.5919432151567326e-07,2.9252638431112468e-05,1.5391680714990864e-05,0.09556312055658593,0.13422641656138412,1.8780543609500604e-06,1.4270264774753514e-05,4.0719063183208705e-07,1.4166589255045919e-08,1.5132815835223945e-07,1.9186352147363547e-06,0.000278756263018507,4.97083921468626e-08,2.5863796794653177e-07,2.898297710945999e-09,1.1278859209295671e-09,1.6476522632104128e-05,1.5067149352894521e-05,4.146520890114456e-06,1.1594581396472451e-06,6.364857859490364e-07,1.3620839865078384e-06,3.2840642851403656e-06,8.79508587046904e-09,0.0006233560471481497,3.826934968125883e-08,3.434222395465883e-07,2.491620630861863e-07,4.242497067505942e-07,7.85010820856512e-05,1.324657627804355e-09,8.598198112012118e-10,3.646026729707101e-06,4.045852182593476e-07,1.5631068303796247e-05,1.1607216542674902e-06,0.6633135053099478,6.442639077501354e-21,9.587555742874062e-14,2.2802974030141914e-14,7.567623218905614e-10,2.049188581216476e-09
0.007541015625000001,-0.31690998357524164,45.26933291148069,2321.9290994263715,0.14132127707974873,0.002185016377858769,0.00016923056241311709,0.0002462970792367442,0.0018005408574406935,0.0024323577321709454,0.09916350152655258,4.95511280646829e-07,4.710504252849127e-08,1.798654898478373e-06,1.0356145733418931e-06,5.102224576660752e-06,4.3079709620864176e-07,2.6974250527183925e-05,1.4052322323374399e-05,0.09484447102702509,0.1345880152029589,1.787852198216142e-06,1.3368005037714418e-05,3.828779496356626e-07,1.3360642473072687e-08,1.4038669539671156e-07,1.7690108322016015e-06,0.00025148713012801844,4.4092719214121356e-08,2.2397214796389657e-07,2.4597280970441325e-09,9.517873304493673e-10,1.543496713325238e-05,1.3934868102635917e-05,3.796218714922092e-06,1.1195258220892816e-06,6.207660729409915e-07,1.3146971099684855e-06,3.117069799683149e-06,8.888859223923598e-09,0.0006261519963580999,3.9279603400248407e-08,3.36815898248258e-07,2.4456293509925005e-07,4.144310624734438e-07,7.550274273297611e-05,1.1975675778068764e-09,8.094624042457071e-10,3.453593575654339e-06,3.9418183219355606e-07,1.5112148609374474e-05,1.1491108482778794e-06,0.6634892618550913,6.590727800356267e-21,7.531660393644551e-14,1.774200632308819e-14,6.98947295520118e-10,1.8363255299164028e-09
0.007546386718750001,-0.317373816261941,45.24121415418262,2322.423329641297,0.14133121807570012,0.002162355140523018,0.00017088345103337217,0.0002576820851499279,0.0018762116411425607,0.0024873664271688805,0.09926185384294155,5.139786004512252e-07,4.834093024519287e-08,1.689805783576708e-06,9.744171359117862e-07,4.7474735225418565e-06,4.0318668068619793e-07,2.4820630350909947e-05,1.280671830648357e-05,0.09412302509051437,0.13494883932454677,1.6982730836034695e-06,1.2495297348317372e-05,3.5918058163559474e-07,1.257128811757278e-08,1.299660700541762e-07,1.6274467165024808e-06,0.00022643817241786997,3.899788165032319e-08,1.932942774093322e-07,2.0787249710631844e-09,7.999287174076197e-10,1.4425383252502085e-05,1.2863113546441564e-05,3.468707254483834e-06,1.0797012819966665e-06,6.04879807879757e-07,1.2677864878661987e-06,2.9562725318967203e-06,8.981430104656824e-09,0.0006288673327147354,4.0306460250401936e-08,3.302480350596663e-07,2.398935810320048e-07,4.043741448876696e-07,7.255952446025879e-05,1.0807583087600482e-09,7.601631609236686e-10,3.2664481262333055e-06,3.8372372811958884e-07,1.4600022817987287e-05,1.1364647239909825e-06,0.6636642742798687,6.7264889979128554e-21,5.878000200838243e-14,1.3716599438921364e-14,6.439432326527849e-10,1.6397899415368184e-09
0.0075517578125000005,-0.317833267894863,45.21300011679937,2322.8881293765335,0.1413429603003385,0.0021397628344051118,0.00017251219417389955,0.00026941876830387836,0.0019546598376373433,0.0025429913807403387,0.09935809160588704,5.329613931057723e-07,4.9592446203082444e-08,1.5831114039722398e-06,9.144591216329648e-07,4.406821125414517e-06,3.7643767110274544e-07,2.2790171746477527e-05,1.1650583816001377e-05,0.09339912156390591,0.13530868862669243,1.609673690800718e-06,1.1653714176109659e-05,3.361634399483824e-07,1.1800991417232326e-08,1.2006687579955252e-07,1.4939015886685422e-06,0.00020347740748096578,3.4392236817536246e-08,1.662422259974851e-07,1.7490084273049072e-09,6.694391262060301e-10,1.3450200646986034e-05,1.1850985040653708e-05,3.1632110186036774e-06,1.0401095194565206e-06,5.88860680376228e-07,1.221421194952341e-06,2.801602071806012e-06,9.07270955560671e-09,0.0006314996013052878,4.1349581669982784e-08,3.237282999606953e-07,2.351619244089625e-07,3.9410923698922485e-07,6.96738806808814e-05,9.737464284174113e-10,7.120852818736892e-10,3.0848423344269327e-06,3.7322840655627703e-07,1.4095238943716402e-05,1.1228154258206667e-06,0.6638385693016242,6.871233612223694e-21,4.5542506202314825e-14,1.052827117400055e-14,5.918163128927852e-10,1.4591281602268243e-09
0.007562500000000001,-0.3187394691580841,45.15628682623902,2323.7322451145674,0.14137163378794076,0.002094818636065363,0.00017569207044629758,0.00029394162091407,0.0021200351607295756,0.002655974184965514,0.09954398581942907,5.724792090372697e-07,5.2140106743327974e-08,1.3774600038871059e-06,7.989539139911132e-07,3.769532766586778e-06,3.2574834466607187e-07,1.9092700303225958e-05,9.593882727091343e-06,0.09194526699402958,0.13602469636397266,1.4364996380707032e-06,1.0068120295427774e-05,2.9235985552349734e-07,1.0325242481923827e-08,1.0182877177939833e-07,1.2508983827116851e-06,0.00016343256438616481,2.6553456395385936e-08,1.2197389376187142e-07,1.2251681762435898e-09,4.645167791232566e-10,1.160973671496185e-05,1.0002462324775169e-05,2.615896299945638e-06,9.619908571155732e-07,5.565300633491178e-07,1.1305385364913554e-06,2.510433806647178e-06,9.25111009937834e-09,0.0006365075442188421,4.348299829396232e-08,3.10864599402776e-07,2.255376893733973e-07,3.730535425088227e-07,6.408313370076536e-05,7.87394295403e-10,6.200463024967742e-10,2.73896222385615e-06,3.521837904914363e-07,1.3109442092743913e-05,1.0926265255390515e-06,0.6641850262933754,7.148109573869244e-21,2.707630216870631e-14,6.153724689899957e-15,4.964735676523775e-10,1.1437905684675554e-09
0.007573242187500001,-0.31962979185108353,45.099194581369716,2324.4696869207905,0.14140672521291806,0.0020502591481507924,0.0001787566041990211,0.00031986215021486574,0.002297267704267393,0.0027710327113729654,0.09972062086006789,6.141191676553685e-07,5.474500712846352e-08,1.1848831057112047e-06,6.906836491476012e-07,3.193201472785739e-06,2.7912757584821464e-07,1.5856723922865737e-05,7.843404912437771e-06,0.09048556095322516,0.13673444230261847,1.2709035310581194e-06,8.619694095683173e-06,2.51838796898001e-07,8.94792500015894e-09,8.562265035155809e-08,1.0380241172420562e-06,0.00013022392494709063,2.028154931438836e-08,8.83271927508255e-08,8.436449118178692e-10,3.17086626107011e-10,9.925824027925017e-06,8.37651762508563e-06,2.146066652186336e-06,8.861182503801382e-07,5.240640613795541e-07,1.0425780324210022e-06,2.2426807107245984e-06,9.423343729597544e-09,0.0006411597892062588,4.567710331675439e-08,2.983052639898161e-07,2.157638234022037e-07,3.51526185525693e-07,5.874725249166442e-05,6.340288401089671e-10,5.344164185240987e-10,2.417430133847877e-06,3.311964856851701e-07,1.2158727703193236e-05,1.0589085518122768e-06,0.6645289312471527,7.422768283872667e-21,1.5698174110413954e-14,3.50991386968226e-15,4.12562289494361e-10,8.841862354722561e-10
0.007583984375,-0.3205053115258156,45.04172453985333,2325.10762472761,0.14144772642662048,0.002006152263012599,0.00018169439900077178,0.0003471652043662699,0.0024868497692595473,0.0028878935035981383,0.09988753099574346,6.579141449259837e-07,5.7403370177559e-08,1.0075030169556787e-06,5.907245754582088e-07,2.6785708854428583e-06,2.3681200655374259e-07,1.3054161942843195e-05,6.365786394794838e-06,0.08902255026472941,0.1374363773516616,1.1148531064068827e-06,7.3121725481414325e-06,2.1483488488282216e-07,7.679361175011615e-09,7.137205274819613e-08,8.535040786535001e-07,0.00010292800087634902,1.533053466671626e-08,6.31366664358133e-08,5.711049817313013e-10,2.129265650124216e-10,8.404508371258143e-06,6.959672453994915e-06,1.7463922637497403e-06,8.131961021340127e-07,4.917140837447259e-07,9.579610036653123e-07,1.9974707995025823e-06,9.588801547370703e-09,0.0006454451375401065,4.792886182632612e-08,2.861207320468492e-07,2.059070927807682e-07,3.297621012206049e-07,5.367898524860631e-05,5.092864799257321e-10,4.558730698489075e-10,2.121073677649414e-06,3.103992504014958e-07,1.1246227145897964e-05,1.0220431204500337e-06,0.6648704792505115,7.695233917344788e-21,8.87757874660244e-15,1.9540655053475286e-15,3.396600761325028e-10,6.74092119535365e-10
0.0075947265625,-0.3213670690922678,44.983877967497605,2325.6529710442824,0.14149414968382915,0.0019625608172474905,0.0001844951230748453,0.0003758282745834334,0.0026892588650875107,0.0030062756404872883,0.10004431491006673,7.038881149541977e-07,6.01111301635035e-08,8.467381707879839e-07,4.998110838240879e-07,2.224812493514106e-06,1.9890719296766744e-07,1.0652371950508534e-05,5.128815117874119e-06,0.08755866109433515,0.13812899793610073,9.69899929918227e-07,6.145735380427786e-06,1.8147743110671356e-07,6.526322461169083e-09,5.897238780065108e-08,6.952985463551705e-07,8.06926450302224e-05,1.14733086267701e-08,4.455710656497917e-08,3.800627969253405e-10,1.4064714760467098e-10,7.047356905997017e-06,5.736609880446864e-06,1.4095288256916332e-06,7.437800432827885e-07,4.5971644555142195e-07,8.770441542694787e-07,1.7738184545460803e-06,9.74693087465352e-09,0.0006493563129323024,5.0235153517047214e-08,2.7437645236520397e-07,1.9603290363717597e-07,3.079864833835473e-07,4.888779147676922e-05,4.0884511288708173e-10,3.84836815590269e-10,1.85021181546999e-06,2.8991837386323517e-07,1.0374459831511656e-05,9.824489207669016e-07,0.6652098554382411,7.965537818927958e-21,4.897676726583391e-15,1.0619963225380939e-15,2.771224481575374e-10,5.069215418322641e-10
0.00760546875,-0.3222160535735996,44.92565623271233,2326.1122676476252,0.14154553464273564,0.0019195419895923693,0.00018714960155005297,0.0004058219032649325,0.0029049555742854086,0.0031258946291296726,0.10019063714846276,7.520550200178013e-07,6.286397104351957e-08,7.033216123372372e-07,4.1833390374047e-07,1.829720458191549e-06,1.653945397495904e-07,8.615628824455483e-06,4.101912588299254e-06,0.08609617586780437,0.1388108575038748,8.371429023668828e-07,5.117366136390366e-06,1.5179175131769314e-07,5.491938591073508e-09,4.829693181075671e-08,5.611399003279789e-07,6.274300931266908e-05,8.505981654972524e-09,3.105424974970654e-08,2.4863597761293926e-10,9.138061678845271e-11,5.8517768837291435e-06,4.690763147220018e-06,1.1282539974684126e-06,6.782771418297562e-07,4.282885394435326e-07,8.001155727824335e-07,1.5706456533269295e-06,9.897239500371438e-09,0.0006528899037727541,5.259283407871108e-08,2.6313193681038536e-07,1.8620439322816613e-07,2.864086569452155e-07,4.437983423851959e-05,3.2864590330583076e-10,3.2147881268290054e-10,1.6046918696763324e-06,2.6987123123536545e-07,9.545329072774094e-06,9.4056993383885e-07,0.665547234220157,8.23371014854952e-21,2.6362450987169583e-15,5.634842511984482e-16,2.2412567077372034e-10,3.761027208667513e-10
0.0076162109375,-0.3230531877846539,44.867060799143765,2326.4915933002635,0.1416014540630774,0.0018771468769768899,0.00018964987706128648,0.00043711011693933614,0.00313438157417439,0.0032464658917306663,0.1003262281369448,8.024176271731438e-07,6.565733941957522e-08,5.773551099318946e-07,3.463622325870662e-07,1.4899620055330862e-06,1.3614602036537245e-07,6.906551320576773e-06,3.2565149161434272e-06,0.08463721580460845,0.13948057605824057,7.17226371299006e-07,4.221307598113116e-06,1.2570865604766278e-07,4.575946154002559e-09,3.920301174754371e-08,4.4862203861614324e-07,4.838458287445391e-05,6.250493300749887e-09,2.138197013625943e-08,1.598954220845498e-10,5.839546724929303e-11,4.8115670648497475e-06,3.8048840541862106e-06,8.95603402039363e-07,6.169530802615814e-07,3.9762585229259296e-07,7.273932237236298e-07,1.3868036738261304e-06,1.0039298488679938e-08,0.0006560461993811389,5.4998784217203784e-08,2.5243999708225166e-07,1.764814450375932e-07,2.6521773827116197e-07,4.0158059517591516e-05,2.6501976971888483e-10,2.6574092981586976e-10,1.3839401694730867e-06,2.5036432053804414e-07,8.760136240132187e-06,8.968635756269589e-07,0.6658827786778546,8.499779674721765e-21,1.3846208509968934e-15,2.919066647599718e-16,1.7973255513299815e-10,2.75387098349078e-10
0.0076269531250000005,-0.32387931736592507,44.80809321685604,2326.796494783021,0.1416615180344544,0.0018354202482901043,0.00019198923973178685,0.0004696508626902511,0.003377957793745764,0.0033677078067675726,0.10045088289544196,8.549666098061423e-07,6.848646482856621e-08,4.6839221262817584e-07,2.8368277973472965e-07,1.2013558478430793e-06,1.1094318351592349e-07,5.487410259079348e-06,2.566348374586287e-06,0.08318372922621144,0.14013684768062074,6.103641886033681e-07,3.449590389172066e-06,1.030784018656765e-07,3.775103044534183e-09,3.15381336982374e-08,3.5529013357106914e-07,3.700357746553784e-05,4.55532069250373e-09,1.4550732082137167e-08,1.0108302847169127e-10,3.670256758529894e-11,3.91760782051985e-06,3.06156958898901e-06,7.049893501977453e-07,5.599449918119221e-07,3.678998685012883e-07,6.590257415876676e-07,1.221094589439493e-06,1.017274345345773e-08,0.0006588289347724282,5.744994759900595e-08,2.4234618250967324e-07,1.669197887032737e-07,2.4457975852128393e-07,3.622235427933814e-05,2.1475447625188384e-10,2.1736678346974698e-10,1.187022957965177e-06,2.3149177725432744e-07,8.019610967216893e-06,8.517894981080849e-07,0.6662166402400008,8.7637730137842e-21,7.097133123415558e-16,1.4765366657307337e-16,1.4295394598700357e-10,1.9907051225397687e-10
0.007637695312500001,-0.3246952033000027,44.74875511247749,2327.031941851729,0.1417253766979151,0.001794400466150425,0.00019416222890086376,0.0005033964359805286,0.003636082688531089,0.0034893442743360818,0.10056445861848202,9.096799744760422e-07,7.134639142929056e-08,3.7554087210447524e-07,2.2984971434151154e-07,9.591537974696938e-07,8.94983416971182e-08,4.321265174079392e-06,2.0076011336505533e-06,0.08173748543933482,0.14077844609489742,5.163844984228064e-07,2.7925985237838244e-06,8.368710596761133e-08,3.083705290615175e-09,2.514575514551501e-08,2.787206583206495e-07,2.8065000835614567e-05,3.294579692022416e-09,9.791613342553319e-09,6.282181457001782e-11,2.268861658734375e-11,3.158611266715024e-06,2.443727187313962e-06,5.502944086009896e-07,5.07278328638717e-07,3.392568495729431e-07,5.950952535902937e-07,1.072291925592263e-06,1.0297274440426445e-08,0.000661244962345184,5.994335872518935e-08,2.3288842558268844e-07,1.5757025007498458e-07,2.2463608599882484e-07,3.256977122615184e-05,1.7511536590229235e-10,1.7593977249020262e-10,1.0127136487830398e-06,2.133343652986269e-07,7.323954431673463e-06,8.057994985780756e-07,0.6665489586095141,9.025715862295329e-21,3.5506877736015744e-16,7.293379626957843e-17,1.1280029971748718e-10,1.4212732641797995e-10
0.007648437500000001,-0.32550151781504244,44.6890481787136,2327.2023052470727,0.1417927215183926,0.0017541195596605865,0.00019616460999776758,0.0005382938951166347,0.003909130625170985,0.003611106801279777,0.10066687132746067,9.665228916155642e-07,7.423202079282844e-08,2.9757545169814235e-07,1.842399617390411e-07,7.5830562669918e-07,7.147611956382471e-08,3.3728939841219644e-06,1.5589982794060282e-06,0.0803000737130353,0.14140422840915776,4.3478943448267866e-07,2.2396335586405887e-06,6.727408680769147e-08,2.4941565797083755e-09,1.9870434858184124e-08,2.165880314252499e-07,2.1108832072233233e-05,2.365968627924008e-09,6.519448981341628e-09,3.83852691172572e-11,1.379516091796375e-11,2.521867317852467e-06,1.9349640988857776e-06,4.259369821390849e-07,4.588860458382763e-07,3.1181743409728857e-07,5.35621891768054e-07,9.391599380910023e-07,1.041265460542344e-08,0.000663303870937256,6.247616180048769e-08,2.2409689204213198e-07,1.4847817882212944e-07,2.0550298352989794e-07,2.9194806031857207e-05,1.4383129681885518e-10,1.409242005128284e-10,8.595624618046371e-07,1.959589306799629e-07,6.6728923399442295e-06,7.593288037523221e-07,0.6668798618993445,9.285631683757976e-21,1.7342217962945657e-16,3.51850549707846e-17,8.832152086929156e-11,1.0026763135505468e-10
0.007659179687500001,-0.3262988433964878,44.628974163623404,2327.3113556592207,0.14186328524166986,0.0017146034260482775,0.00019799333062192303,0.0005742854625787697,0.004197450378227155,0.003732736125853011,0.10075809181109127,1.0254479425094459e-06,7.71381636312315e-08,2.3304857485852893e-07,1.4610894823855423e-07,5.936926900203573e-07,5.6513861631502765e-08,2.6094991570413936e-06,1.2017913891254008e-06,0.07887290666506372,0.1420131372307413,3.648234874871223e-07,1.7794434371499672e-06,5.354884165469237e-08,1.9975455363048138e-09,1.5562166531567283e-08,1.6671623039609459e-07,1.574475056608394e-05,1.6880122098423623e-09,4.2977403075634e-09,2.3061193353475753e-11,8.250383376474882e-12,1.9939362448366147e-06,1.5198927147073372e-06,3.269092162006908e-07,4.146284867647832e-07,2.856769688908149e-07,4.80569615619942e-07,8.204710830533555e-07,1.0518707903131836e-08,0.000665017572929477,6.504562179432169e-08,2.159940235546512e-07,1.396830620336763e-07,1.8727210775426148e-07,2.608971187025174e-05,1.1905704421444717e-10,1.1170605934360568e-10,7.259647864175545e-07,1.794182877377656e-07,6.065734166673306e-06,7.127888592212253e-07,0.6672094669300878,9.543543523566358e-21,8.271011828910721e-17,1.6580843195903652e-17,6.863496819552115e-11,6.99330264274976e-11
0.007669921875000001,-0.32708767449404885,44.568534860001236,2327.3622806583726,0.14193684072475027,0.001675872136052702,0.00019964646021614166,0.0006113089159620432,0.004501363753875081,0.0038539834196272497,0.1008381410690678,1.0863957567706955e-06,8.005959737561235e-08,1.8039487813731757e-07,1.146428206483758e-07,4.603212946592237e-07,4.4239777075616004e-08,2.001191386988522e-06,9.1967667765854e-07,0.07745722724424908,0.14260420138748664,3.055445570456585e-07,1.4006898994799328e-06,4.220663430540793e-08,1.5841926009456878e-09,1.2079786492158931e-08,1.2711510109884523e-07,1.1645871695749114e-05,1.1970023513476357e-09,2.8070619690855997e-09,1.3624096457742373e-11,4.853725652096008e-12,1.5612531047493687e-06,1.1843500999794384e-06,2.487895647402762e-07,3.7431259693739507e-07,2.60906461875452e-07,4.2985295426549795e-07,7.150213669483254e-07,1.061531600989903e-08,0.0006663998788188556,6.764912899539982e-08,2.085947537842097e-07,1.312183207037461e-07,1.700117403698303e-07,2.3244836162924792e-05,9.932219813750728e-11,8.763074282558034e-11,6.102252013679791e-07,1.6375149373863844e-07,5.501435385539941e-06,6.665616579010277e-07,0.6675378796443128,9.799472239714336e-21,3.8528758640592384e-17,7.634111943247375e-18,5.2942699597750025e-11,4.824836628263098e-11
0.0076806640625,-0.327868421425672,44.50773209516338,2327.357716067445,0.14201319886174413,0.0016379403169154043,0.00020112311776562765,0.000649297971042033,0.004821164365960126,0.003974611113703938,0.10090708546209183,1.1492959839116235e-06,8.299112600080382e-08,1.3802090279861398e-07,8.900426489737826e-08,3.53471823461689e-07,3.428809949314495e-08,1.5212662632923374e-06,6.986570867242781e-07,0.0760541184447396,0.14317653550210108,2.558925099828009e-07,1.0923374436818277e-06,3.294196036284767e-08,1.2441373179194622e-09,9.293427386758774e-09,9.600217136067874e-08,8.541913202398996e-06,8.439416334511884e-10,1.8178898560619273e-09,7.91559734178155e-12,2.808987796244309e-12,1.2106235362638723e-06,9.155355750294386e-07,1.8773364141995798e-07,3.377094198974657e-07,2.3755403986918187e-07,3.833442903239514e-07,6.216433837536954e-07,1.0702414700858036e-08,0.0006674660762966745,7.028419841947396e-08,2.0190687334893612e-07,1.231112786258569e-07,1.5376854477614324e-07,2.064896548372657e-05,8.347465149225747e-11,6.80357560098204e-11,5.106148145993606e-07,1.4898445909773556e-07,4.978659812923351e-06,6.20995586762985e-07,0.667865195595207,1.0053438718120216e-20,1.7534707602416346e-17,3.4348009579781753e-18,4.0539708623224204e-11,3.294610745361401e-11
0.00769140625,-0.3286414159470842,44.44656772136804,2327.2997880757484,0.14209220583894597,0.0016008175873518725,0.00020242339181679624,0.0006881826564374493,0.005157116599557617,0.004094393396885172,0.10096503175422585,1.2140685201517471e-06,8.592763853471125e-08,1.0437768639991764e-07,6.837018496607312e-08,2.6880384706278754e-07,2.6310918188349482e-08,1.1462998527192858e-06,5.268637931457559e-07,0.0746645148997963,0.14372933866460014,2.1475125066996327e-07,8.439558874180326e-07,2.5459460156133644e-08,9.675468297100066e-10,7.08605981964199e-09,7.181158730438058e-08,6.212164442515316e-06,5.91698254540075e-10,1.1681247968616842e-09,4.5230266642177525e-12,1.5991645215327679e-12,9.29603161132975e-07,7.020745367909679e-07,1.404476697801506e-07,3.045691831426793e-07,2.1564679727951206e-07,3.4088134221692245e-07,5.392169557269773e-07,1.0779989890546093e-08,0.0006682325277798508,7.294846560096508e-08,1.9593151569167239e-07,1.1538328945170696e-07,1.3856966617227722e-07,1.8289666220266783e-05,7.062458403477843e-11,5.227729626464766e-11,4.2542037412439763e-07,1.35130840943377e-07,4.495839684695313e-06,5.764027727073112e-07,0.6681915004711586,9.984225272624457e-21,7.798327083538301e-18,1.510458220090049e-18,3.081518062962871e-11,2.2277449106663066e-11
0.0077021484375000004,-0.32940691796491306,44.385043607040494,2327.1901625235723,0.14217373994557925,0.0015645090205768286,0.00020354825687951596,0.0007278896731593435,0.005509454804596047,0.0042131164249616364,0.10101212221501354,1.28062489238034e-06,8.88641626506154e-08,7.801477686999325e-08,5.1960565906315805e-08,2.0242072826134035e-07,1.9986669932706567e-08,8.560952913007776e-07,3.943516914937016e-07,0.07328921556803303,0.14426189243323437,1.810016773929693e-07,6.459367024152402e-07,1.9482132914671166e-08,7.450361529138986e-10,5.3542177966453925e-09,5.3192291271389245e-08,4.478564775743692e-06,4.124936159337178e-10,7.451239641987707e-10,2.541559378952983e-12,8.954132687012797e-13,7.067637055840249e-07,5.340196390550842e-07,1.0414910982323691e-07,2.746336186562633e-07,1.9519293054943716e-07,3.0227455254176885e-07,4.666773891511841e-07,1.0848073532803438e-08,0.0006687162969404253,7.563968095461565e-08,1.9066373410524732e-07,1.080500082924004e-07,1.2442503940583666e-07,1.6153610666285415e-05,6.009277316282318e-11,3.9750331771172493e-11,3.5298435954080725e-07,1.2219318152458043e-07,4.051231615422408e-06,5.330579921640329e-07,0.6685168706210195,9.914858137413772e-21,3.3893901097127953e-18,6.491990827339543e-19,2.324875713959437e-11,1.492118351947055e-11
0.007712890625,-0.3301651229185672,44.323161628910555,2327.0300981772057,0.14225770814434407,0.0015290156136467169,0.00020449949007764174,0.000768342722498818,0.00587838276905597,0.004330578262874834,0.10104852993414208,1.3488696636961034e-06,9.179590910276332e-08,5.761614105870504e-08,3.905876616133641e-08,1.508995174592553e-07,1.5025550330240028e-08,6.335146193745484e-07,2.928817302580102e-07,0.07192889682219776,0.14477355837541508,1.5356436173759798e-07,4.896300256818584e-07,1.4756965165573115e-08,5.678999442325244e-10,4.0080403570406105e-09,3.899781845717526e-08,3.199124969858722e-06,2.8577338332662057e-10,4.717633361047612e-10,1.4036422798102699e-12,4.927144075927531e-13,5.318580769053127e-07,4.0280195543227424e-07,7.651906501391479e-08,2.47645444419667e-07,1.7618405928210225e-07,2.673141529275212e-07,4.0302143185889476e-07,1.090673956583782e-08,0.0006689348113970444,7.835570700619803e-08,1.8609313962601217e-07,1.0112180488643713e-07,1.1132985641668847e-07,1.422688043363019e-05,5.136530649110264e-11,2.990245049670149e-11,2.9173592780247953e-07,1.1016429100545785e-07,3.6429670477350117e-06,4.911994352793139e-07,0.6688413735463672,9.845343017086493e-21,1.4384189668072183e-18,2.724685236655894e-19,1.7403558472671256e-11,9.897758083912587e-12
0.0077236328125,-0.33091616942658814,44.260923665119115,2326.820501386595,0.1423440425733291,0.0014943347435499015,0.00020527959187464608,0.0008094627709374878,0.0062640735292902915,0.004446588553818822,0.10107445449559108,1.4187015843042749e-06,9.471829812683577e-08,4.2019599869578896e-08,2.902426496283306e-08,1.11293425721056e-07,1.1172327526468963e-08,4.642286826368648e-07,2.1570083210698906e-07,0.0705841253646884,0.1452637753421521,1.3143256602877392e-07,3.67414500004162e-07,1.1058379731404335e-08,4.2826649861166216e-10,2.9707824276441e-09,2.827039173402676e-08,2.26185280665773e-06,1.964628389369024e-10,2.959108066311272e-10,7.600329261528531e-13,2.655496746114749e-13,3.959049573541457e-07,3.011449332184149e-07,5.565118735833752e-08,2.233551370210153e-07,1.5859761906936625e-07,2.3577674772931307e-07,3.4731107271566065e-07,1.0956100085807114e-08,0.0006689055656046891,8.109452865449495e-08,1.8220456985592826e-07,9.460436069348946e-08,9.926734803104686e-08,1.2495241158425775e-05,4.405532613609553e-11,2.2242280650741094e-11,2.402131086958711e-07,9.902896114763551e-08,3.2690960623618572e-06,4.5103210513359176e-07,0.6691650683249055,9.775686311591026e-21,5.920013026773204e-19,1.109132927512726e-19,1.2917413446566304e-11,6.4929908666158664e-12
0.007734375,-0.33166014687936585,44.19833158930813,2326.5619802148058,0.14243269711273848,0.001460460591850072,0.00020589171498831276,0.0008511681987988062,0.006666669589094425,0.004560967867925914,0.10109011816887394,1.4900136311448034e-06,9.762694014297747e-08,3.022180828426468e-08,2.1299643051494366e-08,8.111508123770948e-08,8.207395460287643e-09,3.3641335384973797e-07,1.5732777740675234e-07,0.06925537050079897,0.14573205666125721,1.13700540560574e-07,2.727158253274179e-07,8.190551137835563e-09,3.192212759454136e-10,2.177952443012476e-09,2.0224547136823203e-08,1.5792731639766906e-06,1.3357794929392642e-10,1.8265207726022483e-10,3.981288034473253e-13,1.3790303150900167e-13,2.9122348264287637e-07,2.2295285265702632e-07,4.00026993855382e-08,2.0152523619695706e-07,1.4239912711837575e-07,2.0743134122848827e-07,2.9867535196885836e-07,1.0996301731356638e-08,0.0006686458652024326,8.385430192078549e-08,1.7897875986947128e-07,8.849967508185805e-08,8.821261033632193e-08,1.0944384023277317e-05,3.787050175823311e-11,1.6343627565111194e-11,1.9707698415769666e-07,8.876629174988578e-08,2.927623281305003e-06,4.1273560939924303e-07,0.6694880059214473,9.705892782990995e-21,2.242319972169708e-19,4.1533251086332863e-20,9.49388803471869e-12,4.1934871705142364e-12
